iteration: 0
x,y,dx,dy
160.3048995959423,810.4544711143946,-2.0117173566062347,5.983306939490457
557.6953720563274,501.4539358416755,4.313503969635414,3.5835582224176754
871.7901248175956,53.300967330278816,-4.909700634127695,-1.4261396652227991
857.6705453576963,-41.70412872711296,-4.089811304824128,-3.777543363081234
476.8975682862546,522.1653136757283,4.293693775495996,2.784955137334112
887.5071727247157,605.6935630498549,0.7407077799336397,5.085280439509731
103.38637558634737,836.3957359154822,4.977565885826982,-3.0322640124563707
549.269459849109,251.06582088522646,3.4574303575804555,-3.654661140960596
925.2187909857413,191.5732755813648,5.655820058980451,3.7224095434744626
356.4970769277214,235.4011787085643,5.388884575933138,0.20124701480781537
408.3134314292592,818.2100078735318,-3.6635233712383037,0.10450799407969813
253.00459799911107,535.4416413415255,5.7962317142541355,-1.0256095760122976
620.6678056046925,528.5674731202992,6.1963954994692445,0.2564271435774632
309.5414373563415,251.58944013133947,4.876316961818446,-1.3443875248946955
904.6193470211086,610.0936154391151,3.7445494096620484,0.6214351676966337
779.5406513764981,475.87717179023656,5.674300205596964,-1.386563856665553
927.8206197823679,809.525383367258,-2.537474439286703,-4.339234847214375
578.9882475151555,260.2952589538083,-4.832845837815237,1.4001162264534182
764.7729973343594,834.8878596184629,-2.4648986318770794,1.5026591071216897
824.4820684665881,426.405100788676,-5.680147598583456,2.3509489255612066
723.204771547041,525.7313176495223,2.694813324983177,-4.452148848893827
252.56172952323257,-27.76000842592194,4.5359020578001825,7.683387806259095
427.4097017886435,680.9401622615296,1.183121586327093,-4.949010564108617
838.4255960066206,318.29574080526345,-4.986744340655925,-0.9454643904101976
286.77277067012386,245.7461391360248,0.2433961080232128,-0.06442737264200876
-37.23500132676076,0.5478594089143928,-5.950254277946343,-2.030323092689245
356.20258410397776,465.9862114343206,-3.720126538339156,-1.5470012888563196
812.6860136195955,467.1428369816967,-1.7626449788928917,5.115270887653307
653.0566444137862,338.48824351847674,-3.979154134225122,-3.160670564444529
514.0062628588784,149.96144893546392,0.797183315022647,-1.4604995396911455
337.84265020475124,-38.79842295706074,-2.581736066315334,-3.530082419385312
-23.08572230270554,894.670230735338,-4.344722053818231,2.63625572554066
754.37599574541,723.2966482019639,-6.00827751432729,2.0717435436958347
303.4082450908959,851.265798669421,-6.130312126087183,0.1280460031723889
-31.001882589696866,375.9708885703833,1.7088292091169568,-4.745858834837381
322.62091951170913,701.1313266047699,-4.654822298177958,0.12303333265713956
357.6277143023776,170.10436844114537,-2.9098637476850917,2.4592036161364335
399.6614382260475,308.40275662931157,4.555154027616357,-1.0261111275368926
3.2058213656665946,766.2806509257547,2.9065878443162396,-4.496071976141395
591.5777201618183,210.6892599221569,1.2958657680624235,4.001418968420198
917.1699198925364,-76.07910899603418,-0.3825847555904285,-5.939153747249614
505.7320905518566,8.177648650693406,4.194786469319279,2.8050499890527765
675.8129263587656,567.5478955153991,-4.880700685439065,1.791868137446573
916.7869897055283,53.31806298125717,4.940636705814658,-3.3659243297557833
276.86739452387906,152.65424350350767,-5.884385350004928,2.1433443643018877
169.16000936698154,-51.02214267686075,4.626800531989675,3.777120296857421
763.5641078980024,125.12528683740607,-5.125478190321028,0.6363469281444004
690.9368183927182,274.4566512114759,6.096323105454785,1.7989330772079155
716.8009030980198,814.4141618393877,6.0626637739800096,-4.0013730198941815
7.956012312512669,45.21615774517152,1.516030380440376,5.8379873996522615
259.05674263430376,623.1647749418518,1.0191377926814045,-3.4011294036340893
304.05959943391275,127.79841312927368,4.958266326767423,-1.5603743132802212
467.22730209794366,823.2280991879219,1.8650991011368503,-4.09130240765294
537.0510432648781,52.9324153099564,-6.6243406570744625,-1.3273884841421895
446.9236992996032,176.61341683025694,0.3300126164733725,1.6598519687125268
735.8012581574341,83.77707301568543,-4.298059108067897,-3.495722672168587
593.0047858788317,134.77161071213496,-2.911930261014614,-5.584580149293748
940.6717134716433,536.6631667535519,-5.050666021787486,-3.9458878145720386
572.0514946376666,875.7753185349588,2.3635997192916194,-3.127330275205555
123.78225507961204,682.8318849226478,-3.2344929287075255,4.989016990583812
411.82779822596126,451.77682748767984,-0.529410732657867,-1.8777274572478835
202.54750222025993,314.19878797142195,2.450969149865019,5.719070945294083
458.0141870032714,527.7912865654854,5.298337925740548,-1.4499892053126207
424.4985626740745,900.9883393595638,0.3107046939337835,5.019657930697449
-46.73017237592862,212.72280327553682,-6.197061758128445,0.7850628462403402
565.7448560875907,126.09424616193475,-3.570456976313121,5.278229915114611
411.7688515245289,436.4143168558065,5.932661119122264,2.465535110103163
935.250143543242,156.6999647369359,5.292285687445623,0.22942025070215954
122.97061646838242,442.3736831248839,2.3906741637636153,5.109079057499606
168.2316959615172,336.1446612178387,1.1496948409816423,-7.545675992766296
302.12418076879595,187.28819606705176,0.683293023788587,4.751925848872944
330.11730529932123,741.4113682411844,-6.359457400506144,-0.3275405012229621
818.2844529786256,672.3712248728643,-0.12603349575078632,-0.38452180893244103
430.466908875897,602.3201508186926,-5.114960481737331,-0.015248448142012924
413.2715996059,187.8366234021913,-2.7617344925077734,-4.300856986789535
492.3914549719287,64.69172429549776,2.043307273199155,3.1769017314323866
660.2001692801764,418.4595155544317,4.686688068981553,-0.524667420372789
102.29635287831915,471.03241712029785,1.2902513703887644,3.7658292170616376
-4.237115578483815,515.9260850145798,0.5284761452898977,4.339446661556624
169.2595988106004,148.3790281647982,1.217410320202942,-4.02743006361873
164.5321903979968,286.07227012244937,-0.2865573514317671,-5.525368077077336
172.17799194125752,387.5039297698884,5.364303763770108,-0.8742128766049696
495.1774665582344,671.7953894452228,4.94886676882612,-1.926340859580041
653.0737187719652,582.300137789843,0.24470835167610794,-4.0312565930916415
399.58614925074625,478.1909835954321,-4.219508459850434,-4.784055112008993
270.14198243826326,742.0835196837526,-0.7951675789319126,-0.9594200725243193
498.0473684827163,-76.26454090873199,-3.54469016445591,3.8870368062306335
292.7036080150473,489.37562289187815,2.8713728919885595,5.733966974047142
64.8780803376761,64.28079733713,1.1359418699789616,0.138447441285876
571.9566363928996,104.48065782512805,-0.12056840125946333,-5.032161159739505
358.1736971778702,120.50199049378985,5.529835764796492,-0.2037841016158224
522.9319108883503,103.28019723966841,-2.6440039086568765,-5.180394906881441
23.393381430410656,310.52443084406275,-1.4801270904886445,-6.180810231101857
184.67698816579772,-77.456825350576,4.494674964201174,-4.8965442884269565
308.7463830681526,760.8306487502134,4.516365809430318,2.4585427985525454
416.4831719490695,460.23605429585575,6.6605094881217255,4.2859288150659935
34.342284873589605,341.772331838094,-0.6428174685739851,-5.717447536693731
-39.955041655055446,850.1713660031572,-2.911059933151092,-6.8571666691065065
-39.60297674230722,265.83743972889704,-2.638495965339008,-4.340133552779994
446.3290404128754,-57.39607783259051,-2.6098894790145524,2.752116583699925
894.4655528866243,83.95441272128221,-2.04280596873949,1.6837867183466617
490.22019288025797,523.2514771071752,-5.872167309340862,-5.4475170466324485
-4.551673200345273,192.35252867001935,-6.7744575865150445,-4.150691387813191
302.9216169469556,25.795879177308343,5.5867108074978455,-0.36423133525888884
243.07601876632845,600.1641530083451,4.056960136706674,-3.167146200706113
343.6623151899457,828.9287952678641,-5.453774068931963,3.286498710210978
63.37904495463226,41.87946577234265,3.2553546101412127,-6.628420388172945
514.6074848695545,188.0873177626378,-3.2653852440242845,5.058694562448028
814.5777676107155,129.35922486304673,4.456355641832943,2.9148246117434318
124.17064816307654,758.52056229841,-1.6282293965991324,4.7753928884191845
718.2387809160962,786.0643674958359,1.8307966068455173,-4.920178778750267
153.19521896516662,-29.73222849110319,-4.384444016364884,-3.340672455401794
214.89412369482866,398.0726411287782,-0.12293589628401258,-4.230724842600639
249.2622623427654,297.5578409867744,5.36842451180539,0.3372304041647831
169.82590135790883,680.181548508121,-5.127021138816408,2.7989809987322634
312.26313082245133,244.5305403723823,-3.8502191505834746,-3.268599672881682
470.0137052346334,459.90755439638576,4.0840885010175505,3.294030934973981
660.4401084075715,749.0826333215743,-2.335467000710876,-5.771592477774089
815.3646524620858,52.56934912194539,4.832469839652256,-1.7959575342346874
765.0172887890909,854.0417491719126,-3.8768068952476273,5.8014931037972035
344.881095872459,537.7710091707586,-0.15651006655343,2.7889448556095275
136.54644672715767,322.7185705353444,-6.900180738614013,-2.9901949365695897
312.40189516234966,500.9947014604806,1.8707860311255666,-5.307604700998106
907.8445619854729,170.3884138026003,-2.0248586151921337,4.773887890212672
15.086007947335979,409.96361935700565,-5.1140580069907084,0.3481948532615555
303.4710047419097,634.9750408162138,-1.4002472971433035,3.576689805373642
593.3818606600015,761.162332309094,-5.594169743992758,-2.699511364074919
-35.171124172860225,-58.86534377860558,-4.6920283782795265,2.05760780601589
474.71486834585863,71.74176816501374,-1.0285620842362102,-5.496793321650884
173.00299212094117,101.73457394453015,5.2904716335528486,-1.1591162407010929
776.6142679690424,307.4879107789705,-5.838036484095587,-1.3116087540103818
440.10572433087236,212.4769139269329,-4.908161437031812,-2.5418174105928433
520.9013247196995,721.9938399725775,-6.053237063795993,-0.9771332162343866
-6.438423796965468,242.93308830701008,4.448548712091711,-7.916298770325665
481.70503641714424,677.9933341921718,5.768031699769117,-2.6333150315864375
878.3648944406182,806.1105553072407,3.7897456533464324,2.3460577449935838
112.83816723791503,120.03215407452952,3.515308300613713,-4.099658189274263
286.5325277309092,321.5349818621637,-0.24609289559034786,2.703112540445607
309.37908203179416,203.61657193451873,-0.02481339851171449,-2.252713254679577
486.6107238438148,103.96654199926253,-7.124326222257616,-4.730531970741596
521.2318175571152,-17.143354541487763,-2.3452744364765588,-6.464920316113177
797.0699509833515,605.2559599754816,-0.9442435574160868,-9.100423163121182
730.0448056466724,739.9028564836512,1.4114486804594166,4.62250710654679
477.344521983922,434.334008917193,-1.7316704856415328,6.1221617417174565
872.9327471440125,716.7989954306969,-3.3450157469168524,-3.8573538727652523
141.66563718949857,-46.73021485728928,2.706223848053809,-0.45409925457745814
573.9854314994053,672.2487661506805,1.6140652544700145,-1.1366786547007608
239.72089712112574,407.3223999246829,2.8168085440496244,-4.391000369191951
-29.55158435884288,712.4224581796664,-5.592921792177959,2.788844000114499
359.44832356765176,368.1139738064302,-7.083800421067851,0.20312823184320106
549.0230520058898,121.37869876605568,-3.5623717731504887,-3.5861086334160404
249.84431243655496,745.1894511834972,2.89339816949962,-1.7303797701377412
249.17588005451412,64.40452366986193,2.8670905613119455,-5.42857196842033
529.2632035622263,330.4121586145089,4.549801147488931,-2.185239872946629
790.1743695381577,352.2735300193837,-5.102282656127241,0.8608183615523308
508.9953570907318,441.5703963076641,2.072179375044014,2.929507176668548
889.738330199121,446.89365570442794,-4.976068038341863,-2.7467893074121843
209.98791461046662,825.5537614416216,-1.8337088165498194,5.385062990450865
785.6942879475235,638.2985525776716,-4.517744241036437,4.336268172409951
370.27384089446224,17.467169650471316,-5.286311191927041,0.9124954059545698
220.39949310858856,703.0388284702337,-6.040739224468249,0.925540802649155
372.16379348195886,741.3314502985555,-5.426720166353626,3.271987794606165
844.7773718549543,832.1408093875011,0.19532924247002137,-2.1543057192127186
669.5011510870447,518.7719146365918,1.97623453132107,-0.8738601267956527
281.4442106926849,-50.714372565123924,7.8708194321670355,5.06907003298752
461.77963090195686,760.9866223973797,0.03290268866626522,1.5079582622289647
121.99582398474425,632.1221060201602,-5.6476847003053985,-0.03521379065551988
915.2373612733805,-4.528258968973581,-1.5071633411386491,-0.5750294508307394
67.51210488424051,644.3734035078455,-2.9677072539726495,-1.4463921202833756
-0.1109266455691597,667.200760792432,-5.63421519999968,-0.8806174092625887
171.33501676060519,220.484082643502,1.9885854613465181,4.797478722943082
360.0446795515067,851.9485620530968,2.535300536615751,-4.486921376856766
727.5353272935326,-41.458946113980836,-4.510422319394445,-4.575064138606978
892.2659745503987,886.2713277751352,4.426057671108986,-2.4404985921316213
484.59291976916927,83.53430518061968,2.150967245626553,-5.7921193484107185
738.0143144869878,518.4889232780854,6.184219808595613,-1.6562640448196349
99.29876037713723,380.75994341866425,5.066626401386982,1.6956653537996416
605.7948901409738,531.1471774569535,-2.3739462277654733,-5.3383597605709046
772.8858572753516,-24.519378122696327,-2.491549833473853,3.52356074310275
-21.41901210109743,357.12501696805475,5.630688893983533,0.14595771311788072
209.60975011131663,130.66689465911094,-0.1311354809221651,2.204898077151557
669.8238630886278,210.87905342480735,2.249780454985436,-1.7359946528032821
696.4986548357942,762.6341491464601,1.9630083964958696,4.648771464970287
441.5889955423368,13.097706527999096,1.384925595253597,4.859516659146892
872.3765694029795,330.76732996398675,5.598986735990922,-2.306069632151547
436.7848386360773,554.0853029715635,6.054530236355034,-1.7463485845133815
188.62615990296896,612.0823145340577,-2.2376451521672056,5.995111242000341
830.6885773009342,850.6575671489744,0.8893087025510282,4.977169491690568
-13.023575131152965,-33.81511305906496,-0.11363134264501051,2.5317467251537304
895.7999346405996,249.01453156026287,6.5634547338835025,-0.9804182676012683
104.47342219873613,181.8939312141224,-4.21278166455158,3.9702376046506527
420.8060982759597,-20.99220624300422,2.513091679274826,-2.0366850706003774
283.469695917976,550.1838283785245,5.809613490613261,2.473435808354922
841.5721379311219,172.0734024835563,2.7667851502837064,4.277634069326874
180.03626566715533,743.2671007034995,-6.933747175449723,-1.333749603595963
889.5464699281504,358.51129488263143,-3.116008612737677,4.004964050268975
462.04985712136784,714.5618137597696,5.324964113297923,3.528802813294487
775.532713280767,-63.986686268575255,-2.572895881053904,-4.35556406158976
208.03720964598284,486.66373132037205,-6.3035718918271755,0.5814432470345756
284.96505934477767,302.1671541326139,-3.9960682307185458,-0.8806188839468141
444.5988214543103,94.4821630335153,-0.7058303328704738,2.3377146680622802
230.42038732056088,787.8501060688802,4.984097258405559,-2.097771480339335
727.8057645985685,432.44383839397983,5.304393339678874,0.6623521298571604
267.66706661705626,710.5228211434105,-0.5605938411170168,-0.8492652922096301
182.07272680282423,60.15426198450233,-6.260444117070656,-3.9514815233848184
641.0483386321034,495.84869996985105,0.7242994069758246,3.139356978666192
431.80537828288794,888.6383773678849,-1.8521830213413646,4.722189758969279
900.9762650575852,173.75365932641105,-2.2802971752678642,-5.815430585991747
644.4714912343915,671.2810891267171,1.5652568321952678,4.811932506540625
338.41048297866513,197.3775891034521,3.564866665675684,3.55962997026821
566.5349040768017,144.47915911288985,5.552697846006075,0.7077980578606515
53.09603848345312,525.9137665463193,-0.35021840686108974,-6.3890693506537986
880.2723635781865,366.7414864907577,-2.2073506684561117,-1.638893278834968
9.148759466152846,348.3993231630484,5.088211095486155,-0.31688668034583023
293.2419715037784,685.0513918732642,5.070595377866213,-2.9146848118704143
-18.259279220688523,8.288289295362766,2.268004479654576,-4.592065279087559
608.7299328630927,-84.17534312697974,-2.0599546878081836,-0.6105189425429063
778.9972844464115,425.91243050985463,7.64886959028652,-1.0748839860948256
525.8510507408555,28.598267972758013,6.484376241312467,4.264762394445948
888.3947967302147,132.94018528116533,-0.41155714153832745,-7.440887454814998
-37.32338462414466,481.2903101506927,-2.463291207286344,3.4377203357781205
642.2255552509353,293.3022963869551,-4.945839861937914,-7.253380260785966
118.35606898056432,270.107048171234,4.206658655522998,2.830546918578286
794.0375410579823,330.31935804002813,-0.6018628951837867,1.0143148112077283
575.0020074696704,799.577090139151,4.018994508409333,3.1806485670951914
486.66540877304624,542.424061824954,-2.327924564903393,0.8227643987817467
-33.0900775958385,643.1104282318765,4.760097903027795,-1.9060472057454796
394.9908073627594,807.4847597568905,5.274876018360592,0.26148405908691585
911.067103196124,340.5166742800086,3.1603157514064786,4.069169307280201
-1.9627504348203704,857.4570241529102,-4.349954456687572,-2.872160102571175
-43.46506276531542,235.4197649341607,0.8597398248341795,5.006359866297295
488.4513734987301,654.3151253936345,-5.17216979959734,-2.8203606745126866
66.23014970775006,-61.104750630118865,2.552212712559751,1.718298801263395
865.0561136524605,833.1198860917575,-1.1306552381064208,-1.069212933741848
157.69618368868393,132.90871706084548,-5.321933904536794,-1.429202313249741
198.77902308268034,859.8655689974494,1.127529138244183,5.028926069724255
910.0594333664527,84.02732593564443,-5.821752382839785,5.451124370109173
610.7948722587511,-71.18999903167976,-4.867324096424538,-1.1176976727094028
139.86663521518742,64.3386415345855,1.194695484266546,-4.706580389325166
99.57852104603356,-60.531621801479375,5.24633199756314,-0.8098624814458308
683.7269248982233,828.0529494851611,-2.403538175252936,1.4072054467346629
659.6431149764574,-90.84714142939848,5.992656368809204,0.7882934871531152
145.76234128811333,-8.156762008339738,-8.260931200655698,4.03100877349248
867.3608677339068,231.40413303999384,4.638341900092563,2.741812222547665
622.6637913782507,614.1997229117919,-1.3592064622816578,-0.586358554173392
613.204500636463,257.6053615284167,4.256428317682745,-4.692042530988054
536.5079490499178,164.23605314859137,3.206074746813088,-7.285523743255153
928.8635938307948,545.0920262677606,-3.4261307998640484,-3.810689869407294
142.66417574220034,480.69461882302454,-2.9321023138006916,1.2775587264220583
370.15374552481904,594.6165987370612,-1.2437981311554152,5.206057392172315
184.49083865023448,578.5762231948613,3.113649595432143,5.377057419795682
122.92838879566935,476.5398405074614,1.347875452756133,5.5269764296082355
868.0084839778438,724.9603888740756,-1.6725208381809111,-6.466764166199229
-35.97505706486091,343.27883114614843,-5.8994901306106495,-0.46282863226055193
337.0536775266806,319.54292750326863,-5.6283323200248,2.8120982986801666
588.4947126313989,438.66871641422233,2.164597103725318,-4.589638266279943
67.84313685365211,599.6665198995574,-4.937317083492095,-1.043176185845516
27.6101735341023,132.46504136504151,-4.94863812174721,-1.5193804909864217
948.2759130418071,723.1086402852161,1.849262128294518,5.039317447435122
251.2941230541692,476.30764016063387,4.37765306142235,-2.6385913562515397
25.11256006616029,704.1281611275491,6.355416464265849,0.8418770532426972
854.2397911239096,736.6470543153431,-4.380831375741587,-4.685478980974985
894.1565909591839,-36.585253268044866,-4.014062265176186,-3.2062782114673545
446.08969742586265,554.609135977842,-3.2555552315548706,4.796445947439712
444.9155387381816,837.5933354752198,-3.0157762904402823,-2.998950404318669
123.8076002380027,803.5770988843069,5.721437228074347,1.609825328827284
192.13443123610938,345.4415248856003,-0.7976552417718076,-4.970637607214476
832.372265648423,227.54517254526093,1.3744998510739477,4.959226199144606
782.2384232513695,185.83309230744038,-2.5980932686967493,-1.9410831540900717
570.2372130199424,75.88082859208139,2.6758439782887655,-5.528831036944296
